sepal_len sepal_wid petal_len petal_wid class
1.1979463776383341 1.0466637592673351 1.2506652474720588 1.1673151750972754 versicolor
1.0952652595550483 1.0466637592673351 1.1974454497072902 1.2506948304613668 versicolor
1.1808328579577865 1.013955516790231 1.3038850452368274 1.2506948304613668 versicolor
0.9412435824301196 0.752289576973397 1.064395955295369 1.0839355197331846 versicolor
1.112378779235596 0.9158307893589182 1.2240553485896744 1.2506948304613668 versicolor
0.9754706217912149 0.9158307893589182 1.1974454497072902 1.0839355197331846 versicolor
1.0781517398745006 1.0793720017444393 1.2506652474720588 1.3340744858254578 versicolor
0.8385624643468339 0.7849978194505013 0.8781266631186795 0.8337965536409111 versicolor
1.1294922989161436 0.9485390318360224 1.2240553485896744 1.0839355197331846 versicolor
0.8899030233884767 0.883122546881814 1.0377860564129848 1.1673151750972754 versicolor
0.8556759840273814 0.6541648495420844 0.931346460883448 0.8337965536409111 versicolor
1.00969766115231 0.9812472743131266 1.1176157530601376 1.2506948304613668 versicolor
1.0268111808328577 0.7195813344962929 1.064395955295369 0.8337965536409111 versicolor
1.0439247005134054 0.9485390318360224 1.2506652474720588 1.1673151750972754 versicolor
0.9583571021106672 0.9485390318360224 0.9579563597658323 1.0839355197331846 versicolor
1.1466058185966912 1.013955516790231 1.1708355508249062 1.1673151750972754 versicolor
0.9583571021106672 0.9812472743131266 1.1974454497072902 1.2506948304613668 versicolor
0.9925841414717624 0.883122546881814 1.0910058541777532 0.8337965536409111 versicolor
1.061038220193953 0.7195813344962929 1.1974454497072902 1.2506948304613668 versicolor
0.9583571021106672 0.8177060619276055 1.0377860564129848 0.9171762090050023 versicolor
1.00969766115231 1.0466637592673351 1.277275146354443 1.50083379655364 versicolor
1.0439247005134054 0.9158307893589182 1.064395955295369 1.0839355197331846 versicolor
1.0781517398745006 0.8177060619276055 1.3038850452368274 1.2506948304613668 versicolor
1.0439247005134054 0.9158307893589182 1.2506652474720588 1.0005558643690933 versicolor
1.0952652595550483 0.9485390318360224 1.1442256519425218 1.0839355197331846 versicolor
1.1294922989161436 0.9812472743131266 1.1708355508249062 1.1673151750972754 versicolor
1.1637193382772388 0.9158307893589182 1.277275146354443 1.1673151750972754 versicolor
1.1466058185966912 0.9812472743131266 1.3304949441192113 1.417454141189549 versicolor
1.0268111808328577 0.9485390318360224 1.1974454497072902 1.2506948304613668 versicolor
0.9754706217912149 0.8504143044047098 0.931346460883448 0.8337965536409111 versicolor
0.9412435824301196 0.7849978194505013 1.0111761575306006 0.9171762090050023 versicolor
0.9412435824301196 0.7849978194505013 0.9845662586482165 0.8337965536409111 versicolor
0.9925841414717624 0.883122546881814 1.0377860564129848 1.0005558643690933 versicolor
1.0268111808328577 0.883122546881814 1.3571048430015955 1.3340744858254578 versicolor
0.924130062749572 0.9812472743131266 1.1974454497072902 1.2506948304613668 versicolor
1.0268111808328577 1.1120802442215436 1.1974454497072902 1.3340744858254578 versicolor
1.1466058185966912 1.013955516790231 1.2506652474720588 1.2506948304613668 versicolor
1.0781517398745006 0.752289576973397 1.1708355508249062 1.0839355197331846 versicolor
0.9583571021106672 0.9812472743131266 1.0910058541777532 1.0839355197331846 versicolor
0.9412435824301196 0.8177060619276055 1.064395955295369 1.0839355197331846 versicolor
0.9412435824301196 0.8504143044047098 1.1708355508249062 1.0005558643690933 versicolor
1.0439247005134054 0.9812472743131266 1.2240553485896744 1.1673151750972754 versicolor
0.9925841414717624 0.8504143044047098 1.064395955295369 1.0005558643690933 versicolor
0.8556759840273814 0.752289576973397 0.8781266631186795 0.8337965536409111 versicolor
0.9583571021106672 0.883122546881814 1.1176157530601376 1.0839355197331846 versicolor
0.9754706217912149 0.9812472743131266 1.1176157530601376 1.0005558643690933 versicolor
0.9754706217912149 0.9485390318360224 1.1176157530601376 1.0839355197331846 versicolor
1.061038220193953 0.9485390318360224 1.1442256519425218 1.0839355197331846 versicolor
0.872789503707929 0.8177060619276055 0.7982969664715268 0.9171762090050023 versicolor
0.9754706217912149 0.9158307893589182 1.0910058541777532 1.0839355197331846 versicolor
